,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
2021-11-17,11,2021-11-17,14.590909090909093,12.090909090909092,49.72727272727273,1012.0545454545455,89.81818181818181,2.9545454545454546,572.9090909090909,72.45454545454545,301.27272727272725
2021-11-18,11,2021-11-18,14.080000000000002,16.76,68.1,1012.97,152.7,1.42,230.8,153.1,239.3
2021-11-19,11,2021-11-19,13.959999999999999,22.46,77.9,1014.4100000000001,213.4,1.3900000000000001,6.6,151.0,153.0
2021-11-20,11,2021-11-20,14.589999999999998,10.51,67.0,1016.22,105.3,2.69,561.3,82.5,314.1
2021-11-21,11,2021-11-21,15.020000000000001,7.7299999999999995,50.1,1016.7000000000002,98.6,3.9099999999999993,636.9,77.6,324.4
2021-11-22,11,2021-11-22,15.279999999999998,6.619999999999999,50.0,1014.61,36.1,3.3,642.0,76.0,324.4
2021-11-23,11,2021-11-23,14.080000000000002,10.93,63.1,1012.21,322.7,2.04,623.4,74.5,313.4
2021-11-24,11,2021-11-24,14.3,6.929999999999998,41.6,1015.3799999999999,31.2,3.0,650.9,71.1,320.6
2021-11-25,11,2021-11-25,14.090000000000003,8.41,48.3,1020.3700000000001,97.9,3.0300000000000002,614.0,72.5,312.9
2021-11-26,11,2021-11-26,14.11,8.18,49.6,1017.9300000000001,18.3,2.7600000000000002,591.9,77.2,308.0
2021-11-27,11,2021-11-27,15.210000000000003,18.11,48.8,1014.4300000000001,88.6,2.6999999999999997,554.9,75.7,293.7
2021-11-28,11,2021-11-28,15.63,21.93,58.7,1016.1800000000001,89.1,3.0,575.1,72.2,291.4
2021-11-29,11,2021-11-29,15.719999999999999,17.87,61.1,1015.5099999999999,120.1,2.3899999999999997,567.4,77.6,291.1
2021-11-30,11,2021-11-30,16.03,10.98,58.4,1014.07,87.3,2.4199999999999995,606.9,68.7,298.5
2021-12-01,12,2021-12-01,16.36,10.55,58.2,1013.01,100.4,3.15,611.3,66.3,295.6
2021-12-02,12,2021-12-02,15.959999999999999,11.17,61.4,1012.9,32.5,1.61,542.9,80.7,285.1
2021-12-03,12,2021-12-03,13.179999999999998,13.419999999999998,75.3,1013.2099999999998,227.3,1.1,38.7,110.1,118.8
2021-12-04,12,2021-12-04,12.34,14.059999999999999,77.5,1016.3499999999998,234.3,1.9,203.6,122.8,214.2
2021-12-05,12,2021-12-05,12.520000000000001,8.38,76.2,1018.22,189.8,1.7100000000000002,324.2,111.9,249.6
2021-12-06,12,2021-12-06,11.389999999999999,13.99,70.3,1014.2800000000001,166.9,1.3099999999999998,95.9,113.4,130.9
2021-12-07,12,2021-12-07,12.26,21.419999999999998,74.0,1009.9800000000001,34.2,2.91,477.7,69.9,261.7
2021-12-08,12,2021-12-08,12.57,21.86,82.0,1010.9300000000003,219.5,2.04,75.7,106.5,120.9
2021-12-09,12,2021-12-09,11.69,11.959999999999999,65.6,1009.2299999999999,300.3,4.4,503.2,71.9,271.9
2021-12-10,12,2021-12-10,10.41,9.83,54.9,1015.3700000000001,171.3,1.8799999999999997,602.8,61.8,282.0
2021-12-11,12,2021-12-11,10.430000000000001,10.379999999999999,54.9,1016.6300000000001,189.0,1.53,530.7,80.3,270.3
2021-12-12,12,2021-12-12,11.169999999999998,21.669999999999995,80.2,1009.15,183.1,6.82,67.4,83.4,95.9
2021-12-13,12,2021-12-13,12.65,21.660000000000004,85.1,1001.93,189.1,9.239999999999998,172.9,86.8,164.6
2021-12-14,12,2021-12-14,9.830000000000002,11.58,69.1,1004.74,281.2,5.55,489.8,60.5,262.1
2021-12-15,12,2021-12-15,10.43,14.219999999999999,66.7,1014.0799999999999,202.7,6.88,235.2,110.3,174.4
2021-12-16,12,2021-12-16,11.489999999999998,13.12,71.8,1013.6200000000001,274.6,4.12,428.9,92.4,247.6
2021-12-17,12,2021-12-17,9.86,7.540000000000001,69.3,1018.2700000000001,129.2,2.0700000000000003,617.0,62.7,279.0
2021-12-18,12,2021-12-18,8.350000000000001,11.39,75.1,1018.6200000000001,100.8,3.5,549.5,74.3,265.7
2021-12-19,12,2021-12-19,8.209999999999999,12.819999999999999,76.8,1013.86,93.5,1.7600000000000002,55.3,123.2,133.8
2021-12-20,12,2021-12-20,9.83,12.610000000000001,71.6,1013.7999999999998,108.2,3.5799999999999996,102.1,144.0,186.7
2021-12-21,12,2021-12-21,9.47,17.45,68.6,1013.8799999999999,62.1,3.3,281.9,97.7,195.3
2021-12-22,12,2021-12-22,10.639999999999999,20.44,83.2,1010.9699999999999,85.5,2.2199999999999998,11.8,100.0,102.7
2021-12-23,12,2021-12-23,12.820000000000002,20.999999999999996,90.2,1002.8,190.9,4.700000000000001,27.3,108.7,119.3
2021-12-24,12,2021-12-24,11.430000000000001,12.459999999999997,69.6,1003.9,266.1,6.279999999999999,380.5,102.8,236.9
2021-12-25,12,2021-12-25,11.330000000000002,16.16,75.9,1004.25,232.3,7.640000000000001,31.7,116.1,127.6
2021-12-26,12,2021-12-26,9.620000000000001,13.280000000000001,64.7,1010.1600000000001,243.3,5.51,32.6,130.5,142.0
2021-12-27,12,2021-12-27,9.379999999999999,13.01,70.7,1007.54,277.7,7.019999999999999,376.5,89.3,237.7
2021-12-28,12,2021-12-28,7.12,13.84,73.4,1006.1099999999999,144.5,4.329999999999999,43.6,147.4,158.2
2021-12-29,12,2021-12-29,8.2,16.48,87.8,1001.4200000000001,66.3,3.59,9.9,106.4,108.3
2021-12-30,12,2021-12-30,8.43,14.74,77.8,1006.45,95.2,3.1799999999999997,472.9,71.7,251.3
2021-12-31,12,2021-12-31,8.79,10.859999999999998,69.4,1006.8299999999999,326.5,3.53,554.1,72.3,270.6
2022-01-01,1,2022-01-01,8.88888888888889,8.366666666666667,58.888888888888886,1014.622222222222,113.55555555555556,2.7000000000000006,575.6666666666666,65.55555555555556,270.44444444444446
